1.2727272727272725,0.6458268119433067,5.660388679233963,16
1.2121212121212122,0.617001892594508,5.642694391866354,14
0.9454545454545455,0.52693081031659,5.1536394906900505,18
0.7757575757575762,0.4626035990609658,4.8166378315169185,20
0.7454545454545453,0.45189753132941957,4.738143096192854,24
0.5030303030303033,0.3363744008363023,4.295346318982906,21
0.0,3.096112910441219e-17,3.994996871087636,16
-0.5090909090909082,-0.2865509325585011,5.102940328869229,8
-0.4727272727272729,-0.2717786532523045,4.995998398718719,8
-1.084848484848485,-0.5688045520566074,5.478138369920935,8
-1.4909090909090896,-0.7133222093215458,6.003332407921453,7
-1.812121212121211,-0.8367868631620677,6.220128616033595,9
-1.8606060606060606,-0.8504285638552435,6.28410693734599,8
-1.6545454545454539,-0.7986246553577662,5.950630218724736,8
-1.0909090909090904,-0.7077624204383748,4.427188724235731,7
-0.4121212121212124,-0.476937627155557,2.481934729198171,9
0.1333333333333332,0.4392976851069794,0.8717797887081348,10
0.16363636363636355,0.5222329678670935,0.9,9
0.1272727272727274,0.4061811972299616,0.9,8
0.09090909090909112,0.2901294265928297,0.9,8
-0.12121212121212108,-0.32325409191761795,1.077032961426901,6
-0.1878787878787873,-0.44209091446492127,1.2206555615733703,6
-0.33939393939393914,-0.6513389472789295,1.4966629547095764,5
-0.45454545454545403,-0.778845174529612,1.676305461424021,5
-0.4363636363636363,-0.743731809082568,1.6852299546352716,8
6.684848484848482,0.4965750261637859,38.666393677197256,136
37.260606060606044,0.6087589670845062,175.80511937938553,593
59.448484848484846,0.752823964080568,226.81633539055338,570
74.1151515151515,0.8365562371053452,254.47131468988798,558
88.66060606060604,0.8956868590259214,284.3161092868288,678
119.8242424242424,0.9236733522060864,372.60892367199153,1134
156.13333333333333,0.9410843146101759,476.534196044733,1479
173.32121212121208,0.9611647833801824,517.9416569460309,1457
167.56363636363633,0.9523483381178248,505.37170478767405,1359
151.97575757575757,0.9356821419586491,466.5228826113463,1476
128.9272727272727,0.9104722683585532,406.72891463479704,1509
111.03030303030305,0.8431169807614549,378.2515036321733,1350
79.09696969696972,0.7004859137741862,324.330217525287,1289
22.37575757575763,0.2560943201182431,250.96015620014265,1009
-44.68484848484837,-0.5603183374203039,229.0616729180157,773
-84.62424242424244,-0.8657212359188141,280.7654715238325,734
-97.369696969697,-0.908580824515302,307.81319010074924,722
-97.66060606060603,-0.9098032510597348,308.3180176376334,809
-85.939393939394,-0.8310963776584895,297.007811345089,1005
-51.436363636363666,-0.5484725663711401,269.3657179375282,1201
-13.418181818181793,-0.17080215155896825,225.64582867848455,1164
10.10909090909087,0.1490500996556276,194.8080080489506,1016
30.4,0.5330296609890388,163.8133083726716,957
38.284848484848496,0.6730787365294973,163.37591621778284,998
28.333333333333332,0.5289586883997973,153.85190931541928,957
14.9151515151515,0.31773232966265164,134.83208075231946,982
-5.363636363636346,-0.1445821653143161,106.55444617659087,926
-23.242424242424242,-0.7282311506838289,91.67251496495555,909
-27.957575757575707,-0.8481551793490784,94.67845583869648,933
-20.751515151515154,-0.8158407635155535,73.0586066114048,896
-10.133333333333312,-0.7942208733916218,36.64696440361739,936
-8.090909090909054,-0.7414432375775691,31.343420362174896,909
-8.248484848484841,-0.7519138488784509,31.50888763507845,917
-4.478787878787859,-0.5388987697534543,23.871531161615923,930
-1.9090909090909125,-0.2426945167313266,22.59402575903639,943
3.9151515151515364,0.5727031373621407,19.635681806344287,969
8.672727272727268,0.7565296602954927,32.92734425974861,1015
10.727272727272746,0.81967005341424,37.590424312582584,1006
19.0969696969697,0.8769118380904716,62.5511790456423,1114
23.351515151515176,0.9033161429296384,74.25099325934973,1124
29.47272727272732,0.9600195226778615,88.17941936755992,1160
29.6060606060606,0.9613211063030054,88.45840830582472,1133
26.303030303030255,0.9179963181194711,82.29848115244897,1110
24.527272727272784,0.9031588535547553,78.00314096239971,1165
19.24242424242428,0.8339030264633176,66.27827698424272,1137
16.284848484848517,0.8130790750962807,57.52781935724663,1191
14.303030303030335,0.7909285997131281,51.94189060864073,1202
-1.9454545454545071,-0.10123907862846933,55.195017891110425,993
-16.454545454545432,-0.515394045356323,91.7008724058828,890
-21.909090909090832,-0.6429691142687555,97.87262129931945,994
-22.460606060606068,-0.6545383379610034,98.56287333473999,1011
-23.442424242424256,-0.6758634904970824,99.62549874404645,1003
-38.89090909090904,-0.8013182470065086,139.40233140087722,737
-47.406060606060585,-0.8482177180975246,160.52900049523763,714
-36.557575757575705,-0.686856617607759,152.8756357304852,1003
-5.975757575757566,-0.10386858665022482,165.24781390384564,1269
8.630303030303056,0.16729003758293312,148.17773112043523,980
15.703030303030316,0.3000341799648588,150.32794151454348,1048
